,match_id,player_id,goal_type,created_at,updated_at
317,2020-11-28 Paris,Neymar Paris,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
318,2020-11-28 Paris,M. Kean Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
319,2020-11-28 Paris,T. Pembélé Bordeaux,own_goal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
320,2020-11-28 Paris,Y. Adli Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
321,2020-11-29 Lyon,K. Toko Ekambi Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
322,2020-11-29 Lyon,B. Guimaraes Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
323,2020-11-29 Lyon,M. Dembélé Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
324,2020-11-29 Lens,A. Kalimuendo Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
325,2020-11-29 Lens,M. Pereira Lage Angers,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
326,2020-11-29 Lens,S. Bahoken Angers,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
327,2020-11-29 Lens,P. Capelle Angers,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
328,2020-11-29 Lorient,P. Skuletic Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
329,2020-11-29 Monaco,S. Diop Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
330,2020-11-29 Monaco,G. Martins Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
331,2020-11-29 Monaco,K. Volland Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
332,2020-11-29 Metz,I. Cardona Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
333,2020-11-29 Metz,I. Cardona Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
334,2020-11-29 Nice,A. Gouiri Nice,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
335,2020-11-29 Nice,M. Baldé Dijon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
336,2020-11-29 Nice,G. Ngonda Muzinga Dijon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
337,2020-11-29 Nice,M. Baldé Dijon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
338,2020-11-29 Saint-Étienne,W. Khazri Saint-Étienne,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
339,2020-11-29 Saint-Étienne,J. Ikoné Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
340,2020-12-04 Nîmes,D. Benedetto Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
341,2020-12-04 Nîmes,V. Germain Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
342,2020-12-05 Rennes,A. Kalimuendo Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
343,2020-12-05 Rennes,I. Ganago Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
344,2020-12-05 Montpellier,S. Mavididi Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
345,2020-12-05 Montpellier,C. Dagba Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
346,2020-12-05 Montpellier,M. Kean Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
347,2020-12-05 Montpellier,K. Mbappé Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
348,2020-12-06 Lille,J. David Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
349,2020-12-06 Lille,Y. Yazici Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
350,2020-12-06 Lille,P. Pellegri Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
351,2020-12-06 Angers,A. Fulgini Angers,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
352,2020-12-06 Angers,P. Capelle Angers,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
353,2020-12-06 Bordeaux,H. Ben Arfa Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
354,2020-12-06 Nantes,D. Liénard Strasbourg,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
355,2020-12-06 Nantes,H. Diallo Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
356,2020-12-06 Nantes,L. Ajorque Strasbourg,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
357,2020-12-06 Nantes,K. Zohi Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
358,2020-12-06 Metz,F. Boulaya Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
359,2020-12-06 Metz,M. Depay Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
360,2020-12-06 Metz,K. Toko Ekambi Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
361,2020-12-06 Metz,K. Toko Ekambi Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
362,2020-12-12 Marseille,F. Thauvin Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
363,2020-12-12 Marseille,D. Benedetto Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
364,2020-12-12 Marseille,W. Ben Yedder Monaco,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
365,2020-12-12 Lens,J. Omlin Lens,own_goal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
366,2020-12-12 Lens,G. Kakuta Lens,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
367,2020-12-12 Lens,S. Mavididi Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
368,2020-12-12 Lens,P. Mendes Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
369,2020-12-12 Lens,G. Laborde Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
370,2020-12-13 Nice,M. Niang Rennes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
371,2020-12-13 Brest,F. Honorat Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
372,2020-12-13 Brest,S. Mounié Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
373,2020-12-13 Brest,A. Zeneli Reims,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
374,2020-12-13 Strasbourg,M. Simakan Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
375,2020-12-13 Strasbourg,A. Thomasson Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
376,2020-12-13 Strasbourg,D. Bronn Metz,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
377,2020-12-13 Strasbourg,O. Nguette Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
378,2020-12-13 Nantes,M. Simon Nantes,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
379,2020-12-13 Nantes,M. Konaté Dijon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
380,2020-12-13 Lorient,Q. Boisgard Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
381,2020-12-13 Lorient,P. Hamel Lorient,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
382,2020-12-13 Lorient,Y. Wissa Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
383,2020-12-13 Lille,J. Bamba Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
384,2020-12-13 Lille,J. Fonte Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
385,2020-12-13 Lille,T. Basic Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
386,2020-12-13 Paris,T. Kadewere Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
387,2020-12-16 Dijon,Y. Yazici Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
388,2020-12-16 Dijon,T. Weah Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
389,2020-12-16 Montpellier,A. Leya Iseka Metz,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
390,2020-12-16 Montpellier,H. Maïga Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
391,2020-12-16 Angers,H. Diallo Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
392,2020-12-16 Angers,L. Ajorque Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
393,2020-12-16 Nîmes,D. Ndoye Nice,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
394,2020-12-16 Nîmes,A. Claude-Maurice Nice,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
395,2020-12-16 Reims,E. Touré Reims,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
396,2020-12-16 Reims,B. Dia Reims,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
397,2020-12-16 Reims,M. Cafaro Reims,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
398,2020-12-16 Reims,N. Pallois Nantes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
399,2020-12-16 Reims,L. Blas Nantes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
400,2020-12-16 Lyon,M. Depay Lyon,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
401,2020-12-16 Lyon,M. Cornet Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
402,2020-12-16 Lyon,A. Lopes Brest,own_goal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
403,2020-12-16 Lyon,R. Faivre Brest,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
404,2020-12-16 Paris,K. Mbappé Paris,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
405,2020-12-16 Paris,M. Kean Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
406,2020-12-16 Rennes,H. Traoré Rennes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
407,2020-12-16 Rennes,A. Hunou Rennes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
408,2020-12-16 Rennes,P. Gueye Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
409,2020-12-16 Monaco,I. Sylla Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
410,2020-12-16 Monaco,S. Banza Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
411,2020-12-16 Monaco,G. Kakuta Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
412,2020-12-16 Bordeaux,U. Hwang Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
413,2020-12-16 Bordeaux,A. Nordin Saint-Étienne,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
414,2020-12-16 Bordeaux,Y. Neyou Saint-Étienne,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
415,2020-12-19 Metz,O. Nguette Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
416,2020-12-19 Metz,F. Boulaya Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
417,2020-12-19 Marseille,F. Thauvin Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
418,2020-12-19 Marseille,Y. Nagatomo Reims,own_goal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
419,2020-12-19 Nice,A. Gouiri Nice,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
420,2020-12-19 Nice,M. Depay Lyon,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
421,2020-12-19 Nice,T. Kadewere Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
422,2020-12-19 Nice,K. Toko Ekambi Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
423,2020-12-19 Nice,H. Aouar Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
424,2020-12-20 Brest,R. Philippoteaux Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
425,2020-12-20 Brest,B. Chardonnet Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
426,2020-12-20 Brest,G. Laborde Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
427,2020-12-20 Brest,A. Delort Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
428,2020-12-20 Dijon,K. Volland Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
429,2020-12-20 Nantes,C. Traoré Nantes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
430,2020-12-20 Nantes,R. Thomas Angers,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
431,2020-12-20 Strasbourg,Pablo Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
432,2020-12-20 Strasbourg,Otavio Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
433,2020-12-20 Saint-Étienne,H. Moukoudi Saint-Étienne,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
434,2020-12-20 Saint-Étienne,A. Nordin Saint-Étienne,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
435,2020-12-20 Saint-Étienne,M. Ahlinvi Nîmes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
436,2020-12-20 Saint-Étienne,R. Ripart Nîmes,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
437,2020-12-20 Lorient,D. Da Silva Rennes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
438,2020-12-20 Lorient,B. Bourigeaud Rennes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
439,2020-12-20 Lorient,M. Terrier Rennes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
440,2020-12-23 Rennes,C. Grenier Rennes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
441,2020-12-23 Lens,A. Kalimuendo Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
442,2020-12-23 Lens,F. Sotoca Lens,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
443,2020-12-23 Lens,G. Charbonnier Brest,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
444,2020-12-23 Bordeaux,U. Hwang Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
445,2020-12-23 Bordeaux,Y. Abdelhamid Reims,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
446,2020-12-23 Bordeaux,B. Dia Reims,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
447,2020-12-23 Bordeaux,M. Munetsi Reims,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
448,2020-12-23 Nice,J. Lotomba Nice,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
449,2020-12-23 Nice,J. Reine-Adélaïde Nice,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
450,2020-12-23 Nice,T. Moffi Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
451,2020-12-23 Nice,A. Grbic Lorient,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
452,2020-12-23 Nîmes,M. Ahlinvi Nîmes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
453,2020-12-23 Nîmes,M. Konaté Dijon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
454,2020-12-23 Nîmes,M. Baldé Dijon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
455,2020-12-23 Nîmes,M. Konaté Dijon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
456,2020-12-23 Montpellier,G. Laborde Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
457,2020-12-23 Montpellier,A. Delort Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
458,2020-12-23 Montpellier,T. Weah Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
459,2020-12-23 Montpellier,J. Ikoné Lille,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
460,2020-12-23 Montpellier,B. Yilmaz Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
461,2020-12-23 Lyon,K. Toko Ekambi Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
462,2020-12-23 Lyon,T. Kadewere Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
463,2020-12-23 Lyon,L. Paqueta Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
464,2020-12-23 Paris,T. Pembélé Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
465,2020-12-23 Paris,K. Mbappé Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
466,2020-12-23 Paris,I. Gueye Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
467,2020-12-23 Paris,M. Kean Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
468,2020-12-23 Angers,M. Pereira Lage Angers,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
469,2020-12-23 Angers,L. Diony Angers,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
470,2020-12-23 Angers,V. Rongier Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
471,2020-12-23 Monaco,S. Diop Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
472,2020-12-23 Monaco,K. Volland Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
473,2020-12-23 Monaco,M. Debuchy Saint-Étienne,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
474,2020-12-23 Monaco,D. Bouanga Saint-Étienne,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
475,2021-01-06 Lorient,T. Moffi Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
476,2021-01-06 Lorient,A. Gravillon Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
477,2021-01-06 Lorient,A. Disasi Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
478,2021-01-06 Lorient,A. Golovine Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
479,2021-01-06 Lorient,K. Volland Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
480,2021-01-06 Lorient,S. Diop Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
481,2021-01-06 Lorient,G. Maripan Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
482,2021-01-06 Brest,S. Mounié Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
483,2021-01-06 Brest,F. Honorat Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
484,2021-01-06 Strasbourg,L. Ajorque Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
485,2021-01-06 Strasbourg,H. Diallo Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
486,2021-01-06 Strasbourg,K. Lala Strasbourg,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
487,2021-01-06 Strasbourg,L. Ajorque Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
488,2021-01-06 Strasbourg,A. Waris Strasbourg,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
489,2021-01-06 Lyon,M. Depay Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
490,2021-01-06 Lyon,S. Fortes Lyon,own_goal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
491,2021-01-06 Lyon,M. Depay Lyon,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
492,2021-01-06 Lyon,F. Sotoca Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
493,2021-01-06 Lyon,C. Doucouré Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
494,2021-01-06 Lille,B. Yilmaz Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
495,2021-01-06 Lille,R. Thomas Angers,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
496,2021-01-06 Lille,R. Thomas Angers,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
497,2021-01-06 Saint-Étienne,R. Hamouma Saint-Étienne,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
498,2021-01-06 Saint-Étienne,M. Kean Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
499,2021-01-06 Marseille,N. Radonjic Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
500,2021-01-06 Marseille,D. Payet Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
501,2021-01-06 Marseille,V. Germain Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
502,2021-01-06 Marseille,F. Mollet Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
503,2021-01-09 Rennes,C. Grenier Rennes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
504,2021-01-09 Rennes,B. Bourigeaud Rennes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
505,2021-01-09 Rennes,M. Depay Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
506,2021-01-09 Rennes,J. Denayer Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
507,2021-01-09 Paris,M. Kean Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
508,2021-01-09 Paris,M. Icardi Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
509,2021-01-09 Paris,P. Sarabia Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
510,2021-01-09 Nîmes,B. Yilmaz Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
511,2021-01-09 Monaco,G. Maripan Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
512,2021-01-09 Monaco,K. Volland Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
513,2021-01-09 Monaco,S. Jovetic Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
514,2021-01-09 Lens,H. Diallo Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
515,2021-01-09 Montpellier,A. Oyongo Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
516,2021-01-09 Montpellier,I. Louza Nantes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
517,2021-01-09 Metz,J. Boye Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
518,2021-01-09 Metz,A. Gouiri Nice,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
519,2021-01-09 Bordeaux,R. Oudin Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
520,2021-01-09 Bordeaux,R. Oudin Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
521,2021-01-09 Bordeaux,T. Moffi Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
522,2021-01-09 Reims,B. Dia Reims,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
523,2021-01-09 Reims,B. Dia Reims,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
524,2021-01-09 Reims,M. Cafaro Reims,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
525,2021-01-09 Reims,C. Abi Saint-Étienne,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
526,2021-01-15 Montpellier,S. Wahi Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
527,2021-01-15 Montpellier,A. Delort Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
528,2021-01-15 Montpellier,K. Volland Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
529,2021-01-15 Montpellier,W. Ben Yedder Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
530,2021-01-15 Montpellier,W. Ben Yedder Monaco,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
531,2021-01-16 Marseille,D. Benedetto Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
532,2021-01-16 Marseille,N. Eliasson Nîmes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
533,2021-01-16 Marseille,N. Eliasson Nîmes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
534,2021-01-16 Angers,L. Kurzawa Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
535,2021-01-17 Brest,F. Honorat Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
536,2021-01-17 Brest,B. Bourigeaud Rennes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
537,2021-01-17 Brest,C. Grenier Rennes,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
538,2021-01-17 Nantes,I. Louza Nantes,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
539,2021-01-17 Nantes,G. Kakuta Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
540,2021-01-17 Nice,U. Hwang Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
541,2021-01-17 Nice,P. Baysse Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
542,2021-01-17 Nice,T. Basic Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
543,2021-01-17 Strasbourg,L. Ajorque Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
544,2021-01-17 Lille,J. Bamba Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
545,2021-01-17 Lille,J. David Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
